bird_reference	raw_KleurringNummer	bird_date_begin	bird_shorthand_pt
9020	HPAS	2008-07-02T00:00:00Z	HPA.S
9021	HPAT	2008-07-02T00:00:00Z	H.PAT
9022	HAAD	2008-07-02T00:00:00Z	H.AAD
9023	KPAP	2008-05-13T00:00:00Z	KP.AP
9024	HUAD	2008-07-28T00:00:00Z	HUA.D
9025	KVAA	2008-06-04T00:00:00Z	KV.AA
9026	KVAB	2008-06-04T00:00:00Z	KV.AB
9027	HUAC	2008-07-28T00:00:00Z	HU.AC
9028	HKAA	2008-07-11T00:00:00Z	HKAA
9029	HKAB	2008-07-11T00:00:00Z	HKA.B
9030	HKAC	2008-07-28T00:00:00Z	H.KAC
9031	HKAD	2008-07-11T00:00:00Z	HK.AD
9032	HKAS	2008-07-11T00:00:00Z	H.KAS
9033	HKAX	2008-07-11T00:00:00Z	HKA.X
9034	HKAJ	2008-07-11T00:00:00Z	HKA.J
9035	HKAR	2008-07-11T00:00:00Z	HKA.R
9036	HKAH	2008-07-29T00:00:00Z	HK.AH
9037	HKAF	2008-07-11T00:00:00Z	HKA.F
9038	HKAN	2008-07-11T00:00:00Z	H.KAN
9039	HKAZ	2008-07-11T00:00:00Z	HK.AZ
9040	HKAV	2008-07-11T00:00:00Z	H.KAV
9041	HHAA	2008-07-11T00:00:00Z	H.HAA
9042	HHAJ	2008-07-11T00:00:00Z	HH.AJ
9043	HHAB	2008-07-11T00:00:00Z	HH.AB
9044	HHAC	2008-07-11T00:00:00Z	HHA.C
9045	HHAD	2008-07-11T00:00:00Z	H.HAD
9046	HHAF	2008-07-11T00:00:00Z	HH.AF
9047	HHAG	2008-07-11T00:00:00Z	HHA.G
9048	HHAK	2008-07-11T00:00:00Z	HHA.K
9049	HHAL	2008-07-11T00:00:00Z	H.HAL
9050	HHAM	2008-07-11T00:00:00Z	HH.AM
9051	HHAN	2008-07-11T00:00:00Z	HHA.N
9052	HHAP	2008-07-11T00:00:00Z	H.HAP
9053	HHAR	2008-07-11T00:00:00Z	HH.AR
9054	HHAS	2008-07-11T00:00:00Z	HHA.S
9055	HHAT	2008-07-11T00:00:00Z	H.HAT
9056	HHAU	2008-07-11T00:00:00Z	HH.AU
9057	HHAV	2008-07-11T00:00:00Z	HHA.V
9058	HHAW	2008-07-11T00:00:00Z	H.HAW
9059	CKAA	2008-07-11T00:00:00Z	CK.AA
9060	CKAB	2008-07-11T00:00:00Z	CKA.B
9061	CKAT	2008-07-11T00:00:00Z	CK.AT
9062	CKAV	2008-07-11T00:00:00Z	C.KAV
9063	CKAL	2008-07-11T00:00:00Z	CK.AL
9064	KHAW	2008-06-13T00:00:00Z	KH.AW
9065	FLOF	2018-08-01T00:00:00Z	FL.OF
9066	FJOR	2018-08-01T00:00:00Z	FJ.OR
9067	FPOM	2018-08-01T00:00:00Z	FP.OM
9068	FHOB	2018-08-01T00:00:00Z	FH.OB
9069	FCOU	2018-08-01T00:00:00Z	FC.OU
9070	FROU	2018-08-01T00:00:00Z	FR.OU
9071	FLOS	2018-07-25T00:00:00Z	FLO.S
9072	DCOP	2018-07-25T00:00:00Z	D.COP
9073	DMON	2018-07-25T00:00:00Z	D.MON
9074	FJOK	2018-07-25T00:00:00Z	FJO.K
9075	DBOD	2018-07-25T00:00:00Z	D.BOD
9076	DAOZ	2018-07-25T00:00:00Z	D.AOZ
9077	FPOV	2018-07-25T00:00:00Z	FPO.V
9078	FJON	2018-07-25T00:00:00Z	FJO.N
9079	FROG	2018-07-25T00:00:00Z	FRO.G
9080	FLON	2018-07-25T00:00:00Z	FLO.N
9081	DLOZ	2018-07-25T00:00:00Z	D.LOZ
9082	DZOP	2018-08-14T00:00:00Z	D.ZOP
9083	DBOW	2018-08-14T00:00:00Z	D.BOW
9084	DJOT	2018-08-14T00:00:00Z	D.JOT
9085	DUOT	2018-08-14T00:00:00Z	D.UOT
9086	DUOA	2018-08-14T00:00:00Z	D.UOA
9087	DZOA	2018-08-14T00:00:00Z	D.ZOA
9088	DUOZ	2018-08-14T00:00:00Z	D.UOZ
9089	FROM	2018-08-14T00:00:00Z	FR.OM
9090	DWOT	2018-08-14T00:00:00Z	D.WOT
9091	DMOV	2018-08-14T00:00:00Z	D.MOV
9092	DAOH	2018-08-14T00:00:00Z	D.AOH
9093	DAOL	2018-08-14T00:00:00Z	D.AOL
9094	DPOT	2018-08-14T00:00:00Z	D.POT
9095	DMOM	2018-08-14T00:00:00Z	D.MOM
9096	DAOK	2018-07-03T00:00:00Z	DAO.K
9097	PVAL	2018-06-29T00:00:00Z	P.VAL
9098	PVAN	2018-06-29T00:00:00Z	PVA.N
9099	DBOJ	2018-07-05T00:00:00Z	DB.OJ
9100	DSOS	2018-07-04T00:00:00Z	DSO.S
9101	DSOW	2018-07-03T00:00:00Z	D.SOW
9102	FKOA	2018-07-04T00:00:00Z	F.KOA
9103	FGOF	2018-08-01T00:00:00Z	FG.OF
9104	FJOF	2018-08-01T00:00:00Z	FJ.OF
9105	FJOU	2018-08-01T00:00:00Z	FJ.OU
9106	FKOJ	2018-08-01T00:00:00Z	FK.OJ
9107	FJOJ	2018-08-01T00:00:00Z	FJ.OJ
9108	FPOF	2018-08-01T00:00:00Z	FP.OF
9109	FKOB	2018-08-01T00:00:00Z	FK.OB
9110	FKOF	2018-08-01T00:00:00Z	FK.OF
9111	FNOP	2018-08-01T00:00:00Z	FN.OP
9112	FCOR	2018-08-01T00:00:00Z	FC.OR
9113	FTOB	2018-08-01T00:00:00Z	FT.OB
9114	FJOB	2018-08-01T00:00:00Z	FJ.OB
9115	FBOR	2018-08-01T00:00:00Z	FB.OR
9116	FROF	2018-08-01T00:00:00Z	FR.OF
9117	FPOB	2018-08-01T00:00:00Z	FP.OB
9118	FNOM	2018-08-01T00:00:00Z	FN.OM
9119	FMOU	2018-08-01T00:00:00Z	FM.OU
9120	FHOU	2018-08-01T00:00:00Z	FH.OU
9121	FPOR	2018-08-01T00:00:00Z	FP.OR
9122	FWOR	2018-08-01T00:00:00Z	FW.OR
9123	FBOM	2018-08-01T00:00:00Z	FB.OM
9124	FMOG	2018-07-25T00:00:00Z	F.MOG
9125	DLOM	2018-07-25T00:00:00Z	DL.OM
9126	DCOT	2018-08-14T00:00:00Z	D.COT
9127	DTOT	2018-08-14T00:00:00Z	D.TOT
9128	DWOL	2018-08-14T00:00:00Z	D.WOL
9129	FGOJ	2018-08-14T00:00:00Z	FG.OJ
9130	DMOU	2018-08-14T00:00:00Z	D.MOU
9131	FJOC	2018-08-14T00:00:00Z	FJO.C
9132	DNOZ	2018-08-14T00:00:00Z	D.NOZ
9133	FROK	2018-08-14T00:00:00Z	FRO.K
9134	DHOL	2018-08-14T00:00:00Z	D.HOL
9135	FHON	2018-08-14T00:00:00Z	FHO.N
9136	FTOK	2018-08-14T00:00:00Z	FTO.K
9137	DAOR	2018-07-09T00:00:00Z	DA.OR
9138	DUOG	2018-07-04T00:00:00Z	DUO.G
9139	BBOD	2017-05-24T00:00:00Z	B.BOD
9140	NNAK	NA	N.NAK
9141	PNAA	2016-08-05T00:00:00Z	P.NAA
9142	DTON	2018-05-21T00:00:00Z	DTO.N
9143	DUON	2018-05-17T00:00:00Z	DUO.N
9144	DROC	2018-05-17T00:00:00Z	DRO.C
9145	DROK	2018-05-17T00:00:00Z	DRO.K
9146	DBOK	2018-05-15T00:00:00Z	DBO.K
9147	DHOS	2018-05-15T00:00:00Z	DHO.S
9148	DKOV	2018-05-15T00:00:00Z	DKO.V
9149	DVOC	2018-05-15T00:00:00Z	DVO.C
9150	DPON	2018-05-14T00:00:00Z	DPO.N
9151	DDOK	2018-05-14T00:00:00Z	DDO.K
9152	DSOC	2018-05-14T00:00:00Z	DSO.C
9153	DBOG	2018-05-14T00:00:00Z	DBO.G
9154	DKOK	NA	DKO.K
9155	DSON	2018-06-05T00:00:00Z	DSO.N
9156	DVON	NA	DVO.N
9157	FFOA	2018-06-07T00:00:00Z	FFO.A
9158	DLOK	2018-06-29T00:00:00Z	DLO.K
9159	DZOR	2018-07-07T00:00:00Z	DZ.OR
9160	DKOG	2018-06-02T00:00:00Z	DKO.G
9161	DNOP	2018-07-07T00:00:00Z	DN.OP
9162	DVOR	2018-07-07T00:00:00Z	DV.OR
9163	DUOF	2018-07-07T00:00:00Z	DU.OF
9164	FLOW	2018-07-09T00:00:00Z	F.LOW
9165	DTOV	2018-07-03T00:00:00Z	DTO.V
9166	DBOC	2018-05-30T00:00:00Z	DBO.C
9167	NNAD	2018-06-22T00:00:00Z	NN.AD
9168	DFOG	2018-06-29T00:00:00Z	DFO.G
9169	FHOW	2018-06-29T00:00:00Z	F.HOW
9170	FAOD	2018-07-05T00:00:00Z	F.AOD
9171	DTOB	2018-07-09T00:00:00Z	DT.OB
9172	CWOU	2018-06-27T00:00:00Z	CW.OU
9173	FVOS	2018-06-29T00:00:00Z	FVO.S
9174	FROT	2018-06-29T00:00:00Z	F.ROT
9175	FTOH	2018-06-29T00:00:00Z	F.TOH
9176	FNOJ	2018-08-01T00:00:00Z	FN.OJ
9177	FRON	2018-07-25T00:00:00Z	FRO.N
9178	DWOG	2018-06-29T00:00:00Z	DWO.G
9179	FLOL	2018-07-05T00:00:00Z	F.LOL
9180	FSOD	2018-06-29T00:00:00Z	F.SOD
9181	FPOD	2018-07-25T00:00:00Z	F.POD
9182	FGOD	2018-07-09T00:00:00Z	F.GOD
9183	FZOK	2018-07-25T00:00:00Z	FZO.K
9184	FVOB	2018-08-01T00:00:00Z	FV.OB
9185	FVOT	2018-07-09T00:00:00Z	F.VOT
9186	FROR	2018-08-01T00:00:00Z	FR.OR
9187	CWOG	2018-06-27T00:00:00Z	CWO.G
9188	FBOC	2018-07-02T00:00:00Z	FBO.C
9189	FCOG	2018-07-02T00:00:00Z	FCO.G
9190	FTOV	2018-06-29T00:00:00Z	FTO.V
9191	FCOC	2018-07-02T00:00:00Z	FCO.C
9192	DLOB	2018-07-09T00:00:00Z	DL.OB
9193	ACOT	2018-06-27T00:00:00Z	A.COT
9194	PWAU	2018-07-02T00:00:00Z	P.WAU
9195	FDOH	2018-07-05T00:00:00Z	F.DOH
9196	DPOW	2018-07-25T00:00:00Z	D.POW
9197	DWOW	2018-08-14T00:00:00Z	D.WOW
9198	FBOS	2018-08-14T00:00:00Z	FBO.S
9199	FDOL	2018-07-25T00:00:00Z	F.DOL
9200	FTOS	2018-07-25T00:00:00Z	FTO.S
9201	DROM	2018-07-05T00:00:00Z	DR.OM
9202	FWOP	2018-07-25T00:00:00Z	F.WOP
9203	BLOU	2018-07-27T00:00:00Z	BL.OU
9204	FFOD	2018-07-25T00:00:00Z	F.FOD
9205	PUAU	2018-06-29T00:00:00Z	PUA.U
9206	FHOJ	2018-08-01T00:00:00Z	FH.OJ
9207	FFOJ	2018-08-01T00:00:00Z	FF.OJ
9208	FNOT	2018-08-01T00:00:00Z	FN.OT
9209	FNOH	2018-08-01T00:00:00Z	FN.OH
9210	FSOJ	2018-08-01T00:00:00Z	FS.OJ
9211	FNOD	2018-08-01T00:00:00Z	FN.OD
9212	FBOB	2018-08-01T00:00:00Z	FB.OB
9213	FNOW	2018-08-01T00:00:00Z	FN.OW
9214	FWOM	2018-08-01T00:00:00Z	FW.OM
9215	FSOF	2018-08-01T00:00:00Z	FS.OF
9216	FAOJ	2018-08-01T00:00:00Z	FA.OJ
9217	FWOU	2018-08-01T00:00:00Z	FW.OU
9218	FVOU	2018-08-01T00:00:00Z	FV.OU
9219	FVOR	2018-08-01T00:00:00Z	FV.OR
9220	FCOJ	2018-08-01T00:00:00Z	FC.OJ
9221	CPOK	2017-07-14T00:00:00Z	CPO.K
9222	PSAX	2016-08-05T00:00:00Z	PS.AX
9223	PTAS	2016-08-05T00:00:00Z	PT.AS
9224	RXAT	2014-07-11T00:00:00Z	R.XAT
9225	ZCAV	2015-02-09T00:00:00Z	ZCA.V
9226	FHOH	2018-07-09T00:00:00Z	F.HOH
9227	DSOL	2018-07-05T00:00:00Z	D.SOL
9228	FMOH	2018-07-05T00:00:00Z	F.MOH
9229	FLOZ	2018-07-09T00:00:00Z	F.LOZ
9230	FMOS	2018-06-29T00:00:00Z	F.MOS
9231	FZOL	2018-07-09T00:00:00Z	F.ZOL
9232	FLOP	2018-07-09T00:00:00Z	F.LOP
9233	FROJ	2018-08-14T00:00:00Z	FR.OJ
9234	FKOD	2018-07-25T00:00:00Z	F.KOD
9235	DUOJ	2018-07-25T00:00:00Z	DU.OJ
9236	DLOU	2018-07-25T00:00:00Z	DL.OU
9237	DMOB	2018-07-25T00:00:00Z	D.MOB
9238	FBOG	2018-07-25T00:00:00Z	FBO.G
9239	FJOS	2018-07-25T00:00:00Z	FJO.S
9240	FBOD	2018-07-09T00:00:00Z	F.BOD
9241	DNOJ	2018-07-25T00:00:00Z	DN.OJ
9242	FCOW	2018-07-25T00:00:00Z	F.COW
9243	FDOT	2018-07-25T00:00:00Z	F.DOT
9244	FHOM	2018-08-01T00:00:00Z	FH.OM
9245	FCOM	2018-08-01T00:00:00Z	FC.OM
9246	FHOF	2018-08-01T00:00:00Z	FH.OF
9247	FUOF	2018-08-01T00:00:00Z	FU.OF
9248	FFOF	2018-08-01T00:00:00Z	FF.OF
9249	FNOB	2018-08-01T00:00:00Z	FN.OB
9250	FZOM	2018-08-01T00:00:00Z	FZ.OM
9251	FBOJ	2018-08-01T00:00:00Z	FB.OJ
9252	FUOU	2018-08-01T00:00:00Z	FU.OU
9253	FCOF	2018-08-01T00:00:00Z	FC.OF
9254	FDOF	2018-08-01T00:00:00Z	FD.OF
9255	FNOF	2018-08-01T00:00:00Z	FN.OF
9256	FNOG	2018-08-01T00:00:00Z	FN.OG
9257	FZOJ	2018-08-01T00:00:00Z	FZ.OJ
9258	FAOF	2018-08-01T00:00:00Z	FA.OF
9259	FNOA	2018-08-01T00:00:00Z	FN.OA
9260	FNOR	2018-08-01T00:00:00Z	FN.OR
9261	FSOR	2018-08-01T00:00:00Z	FS.OR
9262	FFOB	2018-08-01T00:00:00Z	FF.OB
9263	DBON	2018-07-05T00:00:00Z	DBO.N
9264	FCOV	2018-07-25T00:00:00Z	FCO.V
9265	FJOV	2018-08-14T00:00:00Z	FJO.V
9266	FLOC	2018-07-25T00:00:00Z	FLO.C
9267	FMOT	2018-07-25T00:00:00Z	F.MOT
9268	FDOB	2018-08-01T00:00:00Z	FD.OB
9269	UNAR	2016-06-08T00:00:00Z	UN.AR
9270	ZXAS	2016-06-08T00:00:00Z	ZXA.S
9271	AJOX	2016-06-10T00:00:00Z	AJ.OX
9272	FUOC	2018-07-25T00:00:00Z	FUO.C
9273	DVOJ	2018-07-09T00:00:00Z	DV.OJ
9274	DSOJ	2018-07-09T00:00:00Z	DS.OJ
9275	ASOR	2017-07-14T00:00:00Z	AS.OR
9276	FDOA	2018-07-03T00:00:00Z	F.DOA
9277	DAOS	2018-07-03T00:00:00Z	DAO.S
9278	DGON	2018-07-03T00:00:00Z	DGO.N
9279	DNOA	2018-07-11T00:00:00Z	DN.OA
9280	DLOJ	2018-07-11T00:00:00Z	DL.OJ
9281	ABBD	2016-07-04T00:00:00Z	ABBD
9282	FAOR	2018-08-14T00:00:00Z	FA.OR
9283	FKOS	2018-08-14T00:00:00Z	FKO.S
9284	DZOB	2018-07-25T00:00:00Z	DZ.OB
9285	FSON	2018-07-02T00:00:00Z	FSO.N
9286	FROS	2018-08-14T00:00:00Z	FRO.S
9287	FROP	2018-07-11T00:00:00Z	F.ROP
9288	DVOZ	2018-07-25T00:00:00Z	D.VOZ
9289	FMOR	2018-07-09T00:00:00Z	F.MOR
9290	FCOZ	2018-07-16T00:00:00Z	F.COZ
9291	DUOP	2018-08-14T00:00:00Z	D.UOP
9292	AXOR	2018-06-27T00:00:00Z	AX.OR
9293	DPOH	2018-08-14T00:00:00Z	D.POH
9294	FUOB	2018-08-01T00:00:00Z	FU.OB
9295	FTOF	2018-08-01T00:00:00Z	FT.OF
9296	FZOU	2018-08-01T00:00:00Z	FZ.OU
9297	FZOB	2018-08-01T00:00:00Z	FZ.OB
9298	FGOU	2018-08-01T00:00:00Z	FG.OU
9299	FSOM	2018-08-01T00:00:00Z	FS.OM
9300	FZOF	2018-08-01T00:00:00Z	FZ.OF
9301	FWOF	2018-08-01T00:00:00Z	FW.OF
9302	FAOB	2018-08-01T00:00:00Z	FA.OB
9303	FVOF	2018-08-01T00:00:00Z	FV.OF
9304	PUAP	2016-08-05T00:00:00Z	PU.AP
9305	DWON	2018-06-05T00:00:00Z	DWO.N
9306	DROS	NA	DRO.S
9307	DJOS	2018-06-05T00:00:00Z	DJO.S
9308	FFOL	2018-06-05T00:00:00Z	FFO.L
9309	FGOL	NA	FGO.L
9310	FZOZ	NA	FZO.Z
9311	FROH	NA	FRO.H
9312	FWOH	NA	F.WOH
9313	DDOC	2018-07-03T00:00:00Z	DDO.C
9314	CJOD	2018-06-22T00:00:00Z	C.JOD
9315	FTOG	2018-06-29T00:00:00Z	FTO.G
9316	PWAC	2018-07-02T00:00:00Z	PW.AC
9317	DROR	2018-07-07T00:00:00Z	DR.OR
9318	FWOD	2018-07-03T00:00:00Z	F.WOD
9319	DHON	2018-06-29T00:00:00Z	DHO.N
9320	DUOB	2018-07-07T00:00:00Z	DU.OB
9321	DFOB	2018-07-07T00:00:00Z	DF.OB
9322	DFOU	2018-07-07T00:00:00Z	DF.OU
9323	FFOT	2018-07-03T00:00:00Z	F.FOT
9324	BBOL	2018-05-30T00:00:00Z	B.BOL
9325	DVOF	2018-07-04T00:00:00Z	DV.OF
9326	DBOB	2018-07-09T00:00:00Z	DB.OB
9327	DROB	2018-07-09T00:00:00Z	DR.OB
9328	DKOJ	2018-07-09T00:00:00Z	DK.OJ
9329	DNOH	2018-07-09T00:00:00Z	DN.OH
9330	DLON	2018-07-04T00:00:00Z	DLO.N
9331	FBOZ	2018-07-09T00:00:00Z	F.BOZ
9332	DNOS	2018-07-09T00:00:00Z	DN.OS
9333	FUOT	2018-07-03T00:00:00Z	F.UOT
9334	PVAP	2018-06-29T00:00:00Z	P.VAP
9335	FDOP	2018-07-25T00:00:00Z	F.DOP
9336	FWOK	2018-07-25T00:00:00Z	FWO.K
9337	DROT	2018-07-25T00:00:00Z	D.ROT
9338	FHOG	2018-07-25T00:00:00Z	FHO.G
9339	DMOG	2018-07-25T00:00:00Z	D.MOG
9340	DCOH	2018-07-25T00:00:00Z	D.COH
9341	DKOP	2018-07-25T00:00:00Z	D.KOP
9342	DVOT	2018-07-25T00:00:00Z	D.VOT
9343	FFOS	2018-08-14T00:00:00Z	FFO.S
9344	PWAB	2018-07-02T00:00:00Z	P.WAB
9345	FPOC	2018-07-25T00:00:00Z	FPO.C
9346	FPOJ	2018-08-01T00:00:00Z	FP.OJ
9347	DWOD	2018-07-25T00:00:00Z	D.WOD
9348	FDOS	2018-08-14T00:00:00Z	FDO.S
9349	FLOV	2018-07-25T00:00:00Z	FLO.V
9350	FNOL	2018-08-14T00:00:00Z	FN.OL
9351	CDON	2017-07-06T00:00:00Z	CDO.N
9352	FMOC	2018-07-03T00:00:00Z	F.MOC
9353	DNOG	2018-07-09T00:00:00Z	DN.OG
9354	FUOM	2018-08-01T00:00:00Z	FU.OM
9355	FBOF	2018-08-01T00:00:00Z	FB.OF
9356	FSOB	2018-08-01T00:00:00Z	FS.OB
9357	FFOU	2018-08-01T00:00:00Z	FF.OU
9358	FWOB	2018-08-01T00:00:00Z	FW.OB
9359	FNOC	2018-08-01T00:00:00Z	FN.OC
9360	FKOU	2018-08-01T00:00:00Z	FK.OU
9361	FVOJ	2018-08-01T00:00:00Z	FV.OJ
9362	FTON	2018-08-01T00:00:00Z	FT.ON
9363	FJOM	2018-08-01T00:00:00Z	FJ.OM
9364	FNOV	2018-08-01T00:00:00Z	FN.OV
9365	FWOJ	2018-08-01T00:00:00Z	FW.OJ
9366	FNOS	2018-08-01T00:00:00Z	FN.OS
9367	FTOR	2018-08-01T00:00:00Z	FT.OR
9368	FNON	2018-08-01T00:00:00Z	FN.ON
9369	FLOJ	2018-08-01T00:00:00Z	FL.OJ
9370	FUOR	2018-08-01T00:00:00Z	FU.OR
9371	FGOM	2018-08-01T00:00:00Z	FG.OM
9372	FNOK	2018-08-01T00:00:00Z	FN.OK
9373	FLOB	2018-08-01T00:00:00Z	FL.OB
9374	DMOC	2018-08-14T00:00:00Z	D.MOC
9375	FROB	2018-08-01T00:00:00Z	FR.OB
9376	GGAS	2007-07-10T00:00:00Z	GG.AS
9377	FTOJ	2018-08-01T00:00:00Z	FT.OJ
9378	FLOM	2018-08-01T00:00:00Z	FL.OM
9379	FZOR	2018-08-01T00:00:00Z	FZ.OR
9380	FVOM	2018-08-01T00:00:00Z	FV.OM
9381	FKOR	2018-08-01T00:00:00Z	FK.OR
9382	FBOU	2018-08-01T00:00:00Z	FB.OU
9383	FUOJ	2018-08-01T00:00:00Z	FU.OJ
9384	FKOM	2018-08-01T00:00:00Z	FK.OM
9385	FFOM	2018-08-01T00:00:00Z	FF.OM
9386	CWOL	2017-11-16T00:00:00Z	C.WOL
9387	AHOA	2016-07-13T00:00:00Z	A.HOA
9388	BPOA	2018-05-30T00:00:00Z	B.POA
9389	FCOT	2018-07-03T00:00:00Z	F.COT
9390	FTOP	2018-07-03T00:00:00Z	F.TOP
9391	FVOH	2018-07-03T00:00:00Z	F.VOH
9392	FMOD	2018-07-05T00:00:00Z	F.MOD
9393	FFOP	2018-07-03T00:00:00Z	F.FOP
9394	FTOW	2018-07-03T00:00:00Z	F.TOW
9395	FUOZ	2018-07-03T00:00:00Z	F.UOZ
9396	FVOZ	2018-07-03T00:00:00Z	F.VOZ
9397	FSOT	2018-07-03T00:00:00Z	F.SOT
9398	FWOZ	2018-07-03T00:00:00Z	F.WOZ
9399	PVAJ	2018-07-02T00:00:00Z	PV.AJ
9400	PWAZ	2018-07-02T00:00:00Z	PWA.Z
9401	FHOK	2018-08-14T00:00:00Z	FHO.K
9402	FWOG	2018-07-25T00:00:00Z	FWO.G
9403	PUAZ	2018-07-16T00:00:00Z	PU.AZ
9404	DBOR	2018-07-25T00:00:00Z	DB.OR
9405	FZOS	2018-07-25T00:00:00Z	FZO.S
9406	FDOW	2018-07-25T00:00:00Z	F.DOW
9407	DAOM	2018-07-25T00:00:00Z	DA.OM
9408	DFOR	2018-07-25T00:00:00Z	DF.OR
9409	FAOH	2018-07-25T00:00:00Z	F.AOH
9410	FKOT	2018-07-25T00:00:00Z	F.KOT
9411	FZOT	2018-07-25T00:00:00Z	F.ZOT
9412	DMOA	2018-07-25T00:00:00Z	D.MOA
9413	DJOB	2018-07-25T00:00:00Z	DJ.OB
9414	FPOW	2018-07-25T00:00:00Z	F.POW
9415	FBOP	2018-07-25T00:00:00Z	F.BOP
9416	FGOA	2018-07-25T00:00:00Z	F.GOA
9417	DPOJ	2018-07-25T00:00:00Z	DP.OJ
9418	FPOH	2018-07-25T00:00:00Z	F.POH
9419	FSOV	2018-07-25T00:00:00Z	FSO.V
9420	FKOK	2018-07-25T00:00:00Z	FKO.K
9421	FDOG	2018-07-25T00:00:00Z	FDO.G
9422	FWOS	2018-07-25T00:00:00Z	FWO.S
9423	DZOW	2018-07-25T00:00:00Z	D.ZOW
9424	FWON	2018-07-25T00:00:00Z	FWO.N
9425	FUOK	2018-07-25T00:00:00Z	FUO.K
9426	FVON	2018-07-25T00:00:00Z	FVO.N
9427	DAOD	2018-07-25T00:00:00Z	D.AOD
9428	DLOD	2018-07-25T00:00:00Z	D.LOD
9429	FHOC	2018-07-25T00:00:00Z	FHO.C
9430	FAOP	2018-07-25T00:00:00Z	F.AOP
9431	FVOG	2018-07-25T00:00:00Z	FVO.G
9432	DGOP	2018-07-25T00:00:00Z	D.GOP
9433	BVOF	2018-06-27T00:00:00Z	BV.OF
9434	DWOB	2018-07-04T00:00:00Z	DW.OB
9435	DSOB	2018-07-09T00:00:00Z	DS.OB
9436	FGOR	2018-08-14T00:00:00Z	FG.OR
9437	DVOP	2018-08-14T00:00:00Z	D.VOP
9438	FFOR	2018-08-14T00:00:00Z	FF.OR
9439	FLOR	2018-08-14T00:00:00Z	FL.OR
9440	DTOA	2018-08-14T00:00:00Z	D.TOA
9441	FAOU	2018-08-14T00:00:00Z	FA.OU
9442	FDOM	2018-08-14T00:00:00Z	FD.OM
9443	DJOW	2018-08-14T00:00:00Z	D.JOW
9444	DGOH	2018-08-14T00:00:00Z	D.GOH
9445	FAOM	2018-08-14T00:00:00Z	FA.OM
9446	DHOD	2018-08-14T00:00:00Z	D.HOD
9447	DROZ	2018-08-14T00:00:00Z	D.ROZ
9448	DBOL	2018-08-14T00:00:00Z	D.BOL
9449	DMOH	2018-08-14T00:00:00Z	D.MOH
9450	DKOL	2018-08-14T00:00:00Z	D.KOL
9451	DFOF	2018-07-11T00:00:00Z	DF.OF
9452	DHOW	2018-08-14T00:00:00Z	D.HOW
9453	DJOL	2018-08-14T00:00:00Z	D.JOL
9454	DTOZ	2018-08-14T00:00:00Z	D.TOZ
9455	DTOP	2018-08-14T00:00:00Z	D.TOP
9456	DFOV	2018-06-04T00:00:00Z	DFO.V
9457	DTOK	2018-06-04T00:00:00Z	DTO.K
9458	DFON	2018-06-04T00:00:00Z	DFO.N
9459	DHOV	2018-06-04T00:00:00Z	DHO.V
9460	FTOA	2018-06-29T00:00:00Z	F.TOA
9461	ZJAF	2018-05-29T00:00:00Z	ZJ.AF
9462	FGOZ	2018-06-06T00:00:00Z	F.GOZ
9463	FSOG	2018-06-29T00:00:00Z	FSO.G
9464	DBOU	2018-07-11T00:00:00Z	DB.OU
9465	DSOM	2018-07-09T00:00:00Z	DS.OM
9466	DHOR	2018-07-11T00:00:00Z	DH.OR
9467	DHOU	2018-07-09T00:00:00Z	DH.OU
9468	DGOR	2018-07-11T00:00:00Z	DG.OR
9469	DHOM	2018-07-09T00:00:00Z	DH.OM
9470	FROA	2018-07-11T00:00:00Z	F.ROA
9471	DHOF	2018-07-09T00:00:00Z	DH.OF
9472	DNOT	2018-07-11T00:00:00Z	DN.OT
9473	DBOM	2018-07-11T00:00:00Z	DB.OM
9474	DCOR	2018-07-09T00:00:00Z	DC.OR
9475	DCOS	2018-07-04T00:00:00Z	DC.OS
9476	DSOF	2018-07-09T00:00:00Z	DS.OF
9477	DSOR	2018-07-09T00:00:00Z	DS.OR
9478	ZJAH	2018-06-02T00:00:00Z	Z.JAH
9479	ZJAT	2018-06-29T00:00:00Z	Z.JAT
9480	FMOK	2018-06-29T00:00:00Z	F.MOK
9481	FGOT	2018-06-29T00:00:00Z	F.GOT
9482	FPOT	2018-06-29T00:00:00Z	F.POT
9483	FUOW	2018-06-29T00:00:00Z	F.UOW
9484	FVOL	2018-06-29T00:00:00Z	F.VOL
9485	FZOW	2018-06-29T00:00:00Z	F.ZOW
9486	FHOP	2018-06-29T00:00:00Z	F.HOP
9487	FJOL	2018-06-29T00:00:00Z	F.JOL
9488	FMON	2018-07-03T00:00:00Z	F.MON
9489	BUOZ	2018-05-29T00:00:00Z	B.UOZ
9490	DPOK	2018-05-30T00:00:00Z	DPO.K
9491	DLOC	2018-06-02T00:00:00Z	DLO.C
9492	DGOK	2018-06-02T00:00:00Z	DGO.K
9493	DJOC	2018-06-02T00:00:00Z	DJO.C
9494	DGOS	2018-06-02T00:00:00Z	DGO.S
9495	DZOK	2018-06-02T00:00:00Z	DZO.K
9496	DTOC	2018-06-02T00:00:00Z	DTO.C
9497	DGOG	2018-06-29T00:00:00Z	DGO.G
9498	DAON	2018-06-29T00:00:00Z	DAO.N
9499	DUOS	2018-06-29T00:00:00Z	DUO.S
9500	DZOV	2018-06-29T00:00:00Z	DZO.V
9501	DZON	2018-06-29T00:00:00Z	DZO.N
